,name,argument,clause_id
161,05.txt,"It is furthermore established that the burden of proving the existence of available and sufficient domestic remedies lies upon the State invoking the rule (cf. Eur. Court. H.R., Deweer judgment of 27 February 1980, Series A no. 35, p. 15, para. 26, and No. 9013/80, Dec. 11.12.82, D.R. 30 p. 96, at p. 102).",5f92a043bf181507836fa104
162,05.txt,The Commission finds that the suggested application for discretionary relief in the instant case cannot do so either.,5d3a9ae93e582511aa1cc079
163,05.txt,"An applicant does not need to exercise remedies which, although theoretically of a nature to constitute remedies, do not in reality offer any chance of redressing the alleged breach (cf. No. 9248/81, Dec. 10.10.83, D.R. 34 p. 78).",5d3a9a883e582511aa1cc077
164,05.txt, since as a matter of fact she was and is able to live either on the neighbouring land lawfully occupied by her sister or to apply for a place on one of the many other local authority and private gipsy caravan sites throughout Cambridgeshire.,5d3aa62c3e582511aa1cc0b0
165,05.txt,She also has not been subject to any of the criminal sanctions which may applied under the designation system.,5d3aa6533e582511aa1cc0b1
166,05.txt,"Further, they point out that applicant took up residence on her land without prior planning permission.",5d3aa6723e582511aa1cc0b2
167,05.txt,"She invokes Article 8 (Art. 8) of the Convention which provides:

      ""1.  Everyone has the right to respect for his private and
      family life, his home and his correspondence.

      2.   There shall be no interference by a public authority with
      the exercise of this right except such as is in accordance with
      the law and is necessary in a democratic society in the interests
      of national security, public safety or the economic well-being
      of the country, for the prevention of disorder or crime, for the
      protection of health or morals, or for the protection of the
      rights and freedoms of others.""",5f92a59cbf181507836fa10b
168,06.txt,"The Commission has taken cognizance of the submissions of the parties. It considers that the applicant's complaint raises serious issues of fact and law under the Convention, the determination of which should depend on an examination of the merits. ",5d3fa5523e582511aa1cc842
169,06.txt," As regards the applicant's complaints concerning conjugal rights, the Commission finds no indication that on the facts of the present case the applicant enjoyed any ""civil right"" with respect to the enjoyment of conjugal rights in the absence of the consent of his wife.",5d3fa5973e582511aa1cc844
170,06.txt,"As regards the applicant's complaints concerning the decisions of the courts in the criminal proceedings, the Commission recalls that, in accordance with Article 19 (Art. 19) of the Convention, its only task is to ensure the observance of the obligations undertaken by the
Parties in the Convention.",5d3fa5d53e582511aa1cc846
171,06.txt,"In particular, it is not competent to deal with an application alleging that errors of law or fact have been committed by domestic courts, except where it considers that such errors might have involved a possible violation of any of the rights and freedoms set out in the Convention.",5d3fa6193e582511aa1cc848
172,06.txt,"The Commission refers, on this point, to its constant case-law (see eg. No. 458/59, X v. Belgium, Dec.
29.3.60, Yearbook 3 pp.222, 236; No. 5258/71, X v. Sweden, Dec. 8.2.73,
Collection 43 pp.71, 77; No. 7987/77, X v. Austria, Dec. 13.12.79, D.R.
18 pp. 31, 45).",5d3fa6353e582511aa1cc849
173,06.txt,He relies on Article 6 para. 1 (Art. 6-1) of the Convention.,5d3fa6a23e582511aa1cc84c
174,06.txt,"He claims that he was at no time afforded a proper determination of his civil rights and obligations with particular reference to the conjugal rights of both parties to a marriage and, moreover, that he was denied a fair trial of the charge against him by reason of the failure of the courts to observe, and give proper effect to, the statutory definition of rape (as `unlawful sexual intercourse') in section 1 (1) of the Sexual
Offences (Amendment) Act 1976.""",5d3fa6ba3e582511aa1cc84d
175,06.txt,The general rule that a husband could not commit the offence of rape against his wife was universally accepted until 1990.,5d3fa7033e582511aa1cc84f
176,06.txt,"While exceptions to this principle had developed, these were strictly limited to circumstances where, for example, there had been a court order or formal separation agreement.",5d3fa71a3e582511aa1cc850
177,06.txt,The facts of this case do not disclose any mutual agreement between the applicant and his wife.,5d3fc8f23e582511aa1cc90a
178,06.txt,There was no authority for the proposition that a wife could unilaterally withdraw her consent.,5d3fc9073e582511aa1cc90e
179,06.txt,"Furthermore, in the applicant's case, the Court of Appeal and the House of Lords acknowledged that they were changing the law, not merely clarifying it.",5d3fc9963e582511aa1cc922
180,06.txt,"There was case-law indicating that a husband could be guilty of raping his wife where a court had issued a decree nisi of divorce or a non-molestation order; where the husband had given an undertaking in lieu of an injunction not to molest his wife; where there was an agreement express or implied between the parties which made it clear that the implied consent of the wife was revoked; and where there had been a withdrawal of either party from cohabitation accompanied by a clear indication that consent to sexual intercourse had been terminated.
",5d3fc9e53e582511aa1cc92e
181,06.txt," was revoked; and where there had been a withdrawal of either party from cohabitation accompanied by a clear indication that consent to sexual intercourse had been terminated.

      The Government contend that in the present case the facts indicated that the applicant's wife had revoked her consent by mutual agreement with the applicant.",5d3fca193e582511aa1cc939
182,06.txt,"Even if the decisions of the courts were based rather on the fact that a wife was able unilaterally to withdraw her consent, this was a reasonable interpretation of the existing law in the light of changing social circumstances and clarified the existing elements of the offence.",5d3fca7a3e582511aa1cc946
183,06.txt," As regards the applicant's complaints concerning conjugal rights, the Commission finds no indication that on the facts of the present case the applicant enjoyed any ""civil right"" with respect to the enjoyment of conjugal rights in the absence of the consent of his wife.",5d3fa0493e582511aa1cc838
184,06.txt," It follows that this part of the case is manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.
",5d3fa5083e582511aa1cc840
185,06.txt,It follows that this part of the application cannot be dismissed as manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,5d3fa3cb3e582511aa1cc83c
186,12.txt," The Court recalls that the scope of its jurisdiction is determined by the Commission’s decision on admissibility and that it has no power to entertain new and separate complaints which were not raised before the Commission (see, inter alia, the Singh v. the United Kingdom judgment of 21 February 1996, Reports of Judgments and Decisions 1996-I, p. 293, para. 44).",5d3e5d923e582511aa1cc69c
187,12.txt,"However, while Mr Findlay in his application to the Commission may not expressly have invoked his rights under Article 6 para. 1 of the Convention (art. 6-1) to a ""public hearing"" and a ""tribunal established by law"", he does appear to have raised in substance most of the matters which form the basis of his complaints in relation to these two provisions.",5d3e5db33e582511aa1cc69d
