,cluster_id,sentences
3,9,"For these reasons the Court, like the Commission, considers that the convening officer was central to Mr Findlay’s prosecution and closely linked to the prosecuting authorities."
3,9,"Nor does the Court offer one, its decision on this crucial point being unsupported by any argument. "
3,9,It is the judges who interpret a certain act or type of conduct as contempt of court.
3,9,"They also point out that the applicant did
not make a complaint about the absence of a hearing before the
Administrative Court.
"
3,9,"The Court does not find that, in relation to any of the applicants, the means employed by the authorities in this regard were disproportionate to the aim pursued."
3,9,"The Court accepts that the facts, as disclosed by the minutes of the relevant proceedings and the final decision of the Assize Court, reveal that a degree of personal partiality did indeed emerge on the part of the judges during their discussion with the applicant."
3,9,"In any event, given the fact that the applicant’s punitive period has now expired, the Court does not consider it necessary to examine this complaint."
3,9,"This was triggered, to some extent, by the court’s interpretation of the word “ravasakia” as “love letters” instead of “notes” although that word has two possible different meanings (see § 23 above), the particular context in which it was used and the applicant’s statement that he saw:
“with [his] own eyes the small pieces of paper going from one judge to an other when [he] was cross-examining ...”."
3,9,"In order to determine whether any particular form of ill-treatment should be qualified as torture, the Court must have regard to the distinction drawn in Article 3 (art. 3) between this notion and that of inhuman or degrading treatment."
3,9,The Court finds no evidence in support of the applicants’ allegations in either the conduct of the proceedings against them or the judgment of the House of Lords.
3,9," In the present case, the Court observes that the applicant was informed of the nature and cause of the accusation against him by the Assize Court after the court had already formed the view that the applicant was guilty of the criminal offence of contempt of court (see §§ 53‑56 above)."
3,9,The Assize Court’s own duty to ensure a fair trial of the persons accused of murder in the present case required it to possess the summary power to deal with any contempt before it.
3,9,"It considers that the
term ""another procedure"" refers to judicial or quasi-judicial
proceedings similar to those set up by the Convention."
3,9,They rely on the absence of any suggestion in the High Court's judgment that the applicant's detention was unlawful.
